race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260923_青森_1R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,1,400,58.9,32.2519,Ａ級一般,ナイター,晴,1.0
20260923_青森_2R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,2,400,58.9,32.2519,Ａ級一般,ナイター,晴,1.0
20260923_青森_3R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,3,400,58.9,32.2519,Ａ級特選,ナイター,晴,1.0
20260923_青森_4R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,4,400,58.9,32.2519,Ａ級特選,ナイター,晴,1.0
20260923_青森_5R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,5,400,58.9,32.2519,Ｓ級一般,ナイター,晴,1.0
20260923_青森_6R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,6,400,58.9,32.2519,Ｓ級一般,ナイター,晴,1.0
20260923_青森_7R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,7,400,58.9,32.2519,Ｓ級一般,ナイター,晴,1.0
20260923_青森_8R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,8,400,58.9,32.2519,Ｓ級特選,ナイター,晴,1.0
20260923_青森_9R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,9,400,58.9,32.2519,Ｓ級特選,ナイター,晴,1.0
20260923_青森_10R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,10,400,58.9,32.2519,Ｓ級特選,ナイター,晴,1.0
20260923_青森_11R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,11,400,58.9,32.2519,Ａ級決勝,ナイター,晴,1.0
20260923_青森_12R,20260923,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,12,400,58.9,32.2519,Ｓ級決勝,ナイター,晴,1.0
20260923_大宮_1R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,1,500,66.7,26.2778,Ａ級チ一般,モーニング,曇,0.5
20260923_大宮_2R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,2,500,66.7,26.2778,Ａ級チ一般,モーニング,曇,0.5
20260923_大宮_3R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,3,500,66.7,26.2778,Ａ級チ一般,モーニング,曇,0.5
20260923_大宮_4R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,4,500,66.7,26.2778,Ａ級チ選抜,モーニング,曇,0.5
20260923_大宮_5R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,5,500,66.7,26.2778,Ａ級チ選抜,モーニング,曇,0.5
20260923_大宮_6R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,6,500,66.7,26.2778,Ａ級チ選抜,モーニング,曇,0.5
20260923_大宮_7R,20260923,25,大宮,スピードチャンネル・スカパー杯,F2,7,500,66.7,26.2778,Ａ級チ決勝,モーニング,曇,0.5
20260923_立川_1R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,1,400,58,31.2183,Ａ級一般,デイ,雨,0.5
20260923_立川_2R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,2,400,58,31.2183,Ａ級一般,デイ,雨,0.5
20260923_立川_3R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,3,400,58,31.2183,Ａ級準決勝,デイ,雨,0.5
20260923_立川_4R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,4,400,58,31.2183,Ａ級準決勝,デイ,雨,1.0
20260923_立川_5R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,5,400,58,31.2183,Ａ級準決勝,デイ,雨,1.0
20260923_立川_6R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,6,400,58,31.2183,Ｓ級一般,デイ,雨,1.0
20260923_立川_7R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,7,400,58,31.2183,Ｓ級一般,デイ,雨,1.0
20260923_立川_8R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,8,400,58,31.2183,Ｓ級選抜,デイ,雨,1.0
20260923_立川_9R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,9,400,58,31.2183,Ｓ級選抜,デイ,雨,1.0
20260923_立川_10R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,10,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260923_立川_11R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,11,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260923_立川_12R,20260923,28,立川,報知ゴールドカップ・山口健治杯,F1,12,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260923_伊東_1R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,1,333,46.6,34.6858,Ａ級予選,ナイター,雨,1.0
20260923_伊東_2R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,2,333,46.6,34.6858,Ａ級予選,ナイター,雨,1.0
20260923_伊東_3R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,3,333,46.6,34.6858,Ａ級予選,ナイター,雨,1.0
20260923_伊東_4R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,4,333,46.6,34.6858,Ａ級予選,ナイター,雨,0.5
20260923_伊東_5R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,5,333,46.6,34.6858,Ａ級初特選,ナイター,雨,0.5
20260923_伊東_6R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,6,333,46.6,34.6858,Ｌ級ガ予１,ナイター,雨,0.5
20260923_伊東_7R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,7,333,46.6,34.6858,Ｌ級ガ予１,ナイター,雨,0.5
20260923_伊東_8R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,8,333,46.6,34.6858,Ｓ級予選,ナイター,曇,0.5
20260923_伊東_9R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,9,333,46.6,34.6858,Ｓ級予選,ナイター,曇,0.5
20260923_伊東_10R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,10,333,46.6,34.6858,Ｓ級予選,ナイター,曇,0.5
20260923_伊東_11R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,11,333,46.6,34.6858,Ｓ級予選,ナイター,曇,0.5
20260923_伊東_12R,20260923,37,伊東,スポーツニッポン杯争奪戦,F1,12,333,46.6,34.6858,Ｓ級初特選,ナイター,曇,0.5
20260923_大垣_1R,20260923,44,大垣,福井ケーブルテレビ杯,F2,1,400,56,30.6189,Ａ級チ一般,デイ,曇,0.9
20260923_大垣_2R,20260923,44,大垣,福井ケーブルテレビ杯,F2,2,400,56,30.6189,Ａ級チ一般,デイ,曇,0.7
20260923_大垣_3R,20260923,44,大垣,福井ケーブルテレビ杯,F2,3,400,56,30.6189,Ａ級チ準決,デイ,曇,0.9
20260923_大垣_4R,20260923,44,大垣,福井ケーブルテレビ杯,F2,4,400,56,30.6189,Ａ級チ準決,デイ,曇,1.1
20260923_大垣_5R,20260923,44,大垣,福井ケーブルテレビ杯,F2,5,400,56,30.6189,Ｌ級ガ予２,デイ,曇,1.3
20260923_大垣_6R,20260923,44,大垣,福井ケーブルテレビ杯,F2,6,400,56,30.6189,Ｌ級ガ予２,デイ,曇,1.0
20260923_大垣_7R,20260923,44,大垣,福井ケーブルテレビ杯,F2,7,400,56,30.6189,Ａ級特一般,デイ,曇,0.9
