race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260820_弥彦_1R,20260820,21,弥彦,週刊実話賞,F2,1,400,63.1,32.4047,Ｌ級ガ一般,ミッドナイト,曇,0.0
20260820_弥彦_2R,20260820,21,弥彦,週刊実話賞,F2,2,400,63.1,32.4047,Ａ級一般,ミッドナイト,曇,0.0
20260820_弥彦_3R,20260820,21,弥彦,週刊実話賞,F2,3,400,63.1,32.4047,Ａ級一般,ミッドナイト,曇,0.2
20260820_弥彦_4R,20260820,21,弥彦,週刊実話賞,F2,4,400,63.1,32.4047,Ａ級一般,ミッドナイト,曇,0.0
20260820_弥彦_5R,20260820,21,弥彦,週刊実話賞,F2,5,400,63.1,32.4047,Ａ級特選,ミッドナイト,曇,0.0
20260820_弥彦_6R,20260820,21,弥彦,週刊実話賞,F2,6,400,63.1,32.4047,Ａ級特選,ミッドナイト,曇,0.0
20260820_弥彦_7R,20260820,21,弥彦,週刊実話賞,F2,7,400,63.1,32.4047,Ａ級特選,ミッドナイト,曇,0.0
20260820_弥彦_8R,20260820,21,弥彦,週刊実話賞,F2,8,400,63.1,32.4047,Ｌ級ガ決勝,ミッドナイト,曇,0.0
20260820_弥彦_9R,20260820,21,弥彦,週刊実話賞,F2,9,400,63.1,32.4047,Ａ級決勝,ミッドナイト,雨,0.0
20260820_川崎_1R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,1,400,58,32.1706,Ａ級一般,ナイター,晴,2.0
20260820_川崎_2R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,2,400,58,32.1706,Ａ級一般,ナイター,晴,2.0
20260820_川崎_3R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,3,400,58,32.1706,Ａ級準決勝,ナイター,晴,2.0
20260820_川崎_4R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,4,400,58,32.1706,Ａ級準決勝,ナイター,晴,1.5
20260820_川崎_5R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,5,400,58,32.1706,Ａ級準決勝,ナイター,晴,2.0
20260820_川崎_6R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,6,400,58,32.1706,Ｓ級一般,ナイター,晴,2.0
20260820_川崎_7R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,7,400,58,32.1706,Ｓ級一般,ナイター,晴,2.0
20260820_川崎_8R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,8,400,58,32.1706,Ｓ級選抜,ナイター,晴,1.5
20260820_川崎_9R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,9,400,58,32.1706,Ｓ級選抜,ナイター,晴,1.5
20260820_川崎_10R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,10,400,58,32.1706,Ｓ級準決勝,ナイター,晴,1.5
20260820_川崎_11R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,11,400,58,32.1706,Ｓ級準決勝,ナイター,晴,1.5
20260820_川崎_12R,20260820,34,川崎,スピＣＨスカパー杯　ＣＴＣ杯,F1,12,400,58,32.1706,Ｓ級準決勝,ナイター,晴,1.5
20260820_豊橋_1R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,1,400,60.3,33.8394,Ａ級チ一般,モーニング,曇,0.8
20260820_豊橋_2R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,2,400,60.3,33.8394,Ａ級チ一般,モーニング,曇,0.7
20260820_豊橋_3R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,3,400,60.3,33.8394,Ａ級チ一般,モーニング,曇,0.7
20260820_豊橋_4R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,4,400,60.3,33.8394,Ａ級チ選抜,モーニング,晴,0.8
20260820_豊橋_5R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,5,400,60.3,33.8394,Ａ級チ選抜,モーニング,晴,0.8
20260820_豊橋_6R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,6,400,60.3,33.8394,Ａ級チ選抜,モーニング,晴,0.9
20260820_豊橋_7R,20260820,45,豊橋,ＣＴＣは３分前杯,F2,7,400,60.3,33.8394,Ａ級チ決勝,モーニング,晴,1.1
20260820_富山_1R,20260820,46,富山,富山新聞杯,F1,1,333,43,33.69,Ａ級予選,デイ,晴,1.7
20260820_富山_2R,20260820,46,富山,富山新聞杯,F1,2,333,43,33.69,Ａ級予選,デイ,晴,1.7
20260820_富山_3R,20260820,46,富山,富山新聞杯,F1,3,333,43,33.69,Ａ級予選,デイ,晴,1.5
20260820_富山_4R,20260820,46,富山,富山新聞杯,F1,4,333,43,33.69,Ａ級予選,デイ,晴,1.5
20260820_富山_5R,20260820,46,富山,富山新聞杯,F1,5,333,43,33.69,Ａ級初特選,デイ,晴,1.5
20260820_富山_6R,20260820,46,富山,富山新聞杯,F1,6,333,43,33.69,Ｓ級予選,デイ,晴,1.4
20260820_富山_7R,20260820,46,富山,富山新聞杯,F1,7,333,43,33.69,Ｓ級予選,デイ,晴,1.4
