race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260803_西武園_1R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,1,400,47.6,29.4483,Ａ級予選,ナイター,雨,0.5
20260803_西武園_2R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,2,400,47.6,29.4483,Ａ級予選,ナイター,雨,0.5
20260803_西武園_3R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,3,400,47.6,29.4483,Ａ級予選,ナイター,雨,0.5
20260803_西武園_4R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,4,400,47.6,29.4483,Ａ級予選,ナイター,曇,0.5
20260803_西武園_5R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,5,400,47.6,29.4483,Ａ級初特選,ナイター,曇,0.5
20260803_西武園_6R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,6,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.0
20260803_西武園_7R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,7,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.0
20260803_西武園_8R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,8,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.0
20260803_西武園_9R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,9,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.5
20260803_西武園_10R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,10,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.5
20260803_西武園_11R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,11,400,47.6,29.4483,Ｓ級予選,ナイター,曇,0.5
20260803_西武園_12R,20260803,26,西武園,スポーツニッポン新聞社杯,F1,12,400,47.6,29.4483,Ｓ級初特選,ナイター,曇,0.5
20260803_小田原_1R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,1,333,36.1,35.57,Ｓ級一般,デイ,曇,1.5
20260803_小田原_2R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,2,333,36.1,35.57,Ｓ級一般,デイ,曇,2.0
20260803_小田原_3R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,3,333,36.1,35.57,Ｓ級一般,デイ,曇,2.0
20260803_小田原_4R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,4,333,36.1,35.57,Ｓ級選抜,デイ,曇,2.0
20260803_小田原_5R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,5,333,36.1,35.57,Ｓ級選抜,デイ,曇,2.0
20260803_小田原_6R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,6,333,36.1,35.57,Ｓ級選抜,デイ,曇,2.0
20260803_小田原_7R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,7,333,36.1,35.57,Ｓ級特選,デイ,曇,1.5
20260803_小田原_8R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,8,333,36.1,35.57,Ｓ級特選,デイ,曇,1.5
20260803_小田原_9R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,9,333,36.1,35.57,Ｓ級特選,デイ,曇,1.5
20260803_小田原_10R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,10,333,36.1,35.57,Ｓ級準決勝,デイ,曇,1.5
20260803_小田原_11R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,11,333,36.1,35.57,Ｓ級準決勝,デイ,曇,1.5
20260803_小田原_12R,20260803,36,小田原,第７７周年記念北条早雲杯争奪戦,G3,12,333,36.1,35.57,Ｓ級準決勝,デイ,曇,1.0
20260803_四日市_1R,20260803,48,四日市,前検日コメならウィンチケット杯,F2,1,400,62.4,32.2519,Ａ級予選,ミッドナイト,曇,2.5
20260803_四日市_2R,20260803,48,四日市,前検日コメならウィンチケット杯,F2,2,400,62.4,32.2519,Ａ級予選,ミッドナイト,曇,2.8
